2014-2015,3218,Supervised Teaching Pre-K,37
2014-2015,3220,Arts in Early Chldhd Educ,0
2014-2015,3223,Diversty Ea Ch/Chldhd Ed,7
2014-2015,3224,Rdgs in Multicultural Lit,-20
2014-2015,3225,Teaching of Literature,19
2014-2015,3227,Action Rsch Imprv Tchg & Lrng,0
2014-2015,3228,MEDIA,1
2014-2015,3229,Writing Workshop for Teachers,-21
2014-2015,3231,Intro to Social Studies Ed,-16
2014-2015,3232,Imprvg Soc Stud Inst Elem,4
2014-2015,3233,Teaching Social Studies,0
2014-2015,3234,Social Studies Curriculum,3
2014-2015,3237,Agencies & Svs for Chldrn,-93
2014-2015,3241,Comp Early Pri Ed,0
2014-2015,3242,Imprvg Elem Science Instr,-25
2014-2015,3243,Sci Curr: Current Apprchs,25
2014-2015,3247,Digital Video/Literacy Lrning,0
2014-2015,3248,Lang Diversity & Literacy,0
2014-2015,3249,Music Education Practices,-38
2014-2015,3251,Imprvg Elem Math Instr,0
2014-2015,3259,Multivariate Stat in Geog,0
2014-2015,3266,Industrial/Business Geog,-41
2014-2015,3267,Geography Seminar,0
2014-2015,3271,Conservation Biogeography,0
2014-2015,3285,Geography of Development,0
2014-2015,3293,GIS for Environ Modeling,0
2014-2015,3295,Geographical Info Systems,-76
2014-2015,3363,Methods of Clin Research,0
2014-2015,3364,Prof Practices in Lab Mgmt,0
2014-2015,3367,Obs Clin Oncology,0
2014-2015,3377,Oncology for Scientists 1,0
2014-2015,3378,Oncology for Scientists 2,0
2014-2015,3379,Research Ethics,0
2014-2015,3380,Natural Sciences Seminar,0
2014-2015,3381,Supervised Teaching,0
2014-2015,3389,Dental Biochemistry 1,0
2014-2015,3392,Doctoral Student Seminar,0
2014-2015,3396,Protein Structure/Function,0
2014-2015,3398,Developmental Genomics,0
2014-2015,3405,Foundations of PT 3,-3
2014-2015,3406,Integumentary PT,9
2014-2015,3408,Clinical Internship,0
2014-2015,3410,Critical Analysis,66
2014-2015,3412,Enrichment Capstone,1
2014-2015,3415,First Year Program,0
2014-2015,3421,Gross Human Anatomy,0
2014-2015,3422,Supervised Teaching,0
2014-2015,3424,Independent Study,0
2014-2015,3426,Gross Human Anatomy,0
2014-2015,3432,Histology,0
2014-2015,3434,Histology,0
2014-2015,3441,Seminar,0
2014-2015,3448,Research Rotation,0
2014-2015,3455,Advanced Human Dissection,0
2014-2015,3473,Neuroanatomy,0
2014-2015,3480,Introduction to Research,0
2014-2015,3490,Contemporary Europe,31
2014-2015,3504,Museum Management,0
2014-2015,3517,Celt Anglo-Saxon Viking,0
2014-2015,3541,Senior Seminar,-2
2014-2015,3542,Supervised Teaching,-23
2014-2015,3543,Internship,-7
2014-2015,3548,Ind Study & Research,-6
2014-2015,3556,Qual Research Methods,0
2014-2015,3561,Museum Management,0
2014-2015,3562,Cultural APY Topics,25
2014-2015,3576,Special Topics,0
2014-2015,3577,Supervised Teaching,25
2014-2015,3578,Project Guidance,-14
2014-2015,3586,Soc Resch Mthd 1:Genl App,0
2014-2015,3588,Multiple Linear Regress,-4
2014-2015,3605,Geography Internship,0
2014-2015,3607,Geography Honors Program,0
2014-2015,3608,Independent Study,0
2014-2015,3609,Graduate Geography Intro,0
2014-2015,3610,Research Design,0
2014-2015,3612,Geography Seminar,-93
2014-2015,3619,Multivariate Stat in Geog,0
2014-2015,3621,Conservation Biogeography,0
2014-2015,3632,Urban Geography,0
2014-2015,3633,Intro Intrnat Bus & Trade,12
2014-2015,3634,Grad Research Problems,-3
2014-2015,3635,Grad Tutorial in ITC,0
2014-2015,3650,GIS Algorith & Data Struc,0
2014-2015,3665,Environmental Statistics,54
2014-2015,3676,Supervised Teaching,-2
2014-2015,3679,Corporation Finance,0
2014-2015,3680,Financial Institutions,-137
2014-2015,3681,Investment Management,-14
2014-2015,3682,Internat Financial Mgmt,29
2014-2015,3684,Adv Corp Finance,125
2014-2015,3686,Financial Derivatives,25
2014-2015,3693,Financial Management,0
2014-2015,3727,Graduate Research,0
2014-2015,3728,Graduate Research,0
2014-2015,3774,Undergraduate Research,6
2014-2015,3776,Psychology of Prejudice,0
2014-2015,3780,Senior Sem Topics,0
2014-2015,3791,Supervised Teach,0
2014-2015,3793,Honors,0
2014-2015,3795,Undergraduate Research,10
2014-2015,3796,Independent Study,247
2014-2015,3798,Biol Bases of Behavior,-7
2014-2015,3799,Supervised Teaching,0
2014-2015,3811,Thesis Research,-1
2014-2015,3812,Thesis Research,0
2014-2015,3822,Biophysics Techniques,0
2014-2015,3831,Exp Biophysics,-4
2014-2015,3833,Research,-4
2014-2015,3834,Independent Study,-8
2014-2015,3835,Biophysics Techniques,0
2014-2015,3874,Nucmed Imaging 1,0
2014-2015,3876,Thesis Guidance,23
2014-2015,3889,History and Policy,-35
2014-2015,3891,Diversity and Oppression,62
2014-2015,3892,Theo of Human Beh & Dev,-47
2014-2015,3893,Theo of Org Behv & Dev,27
2014-2015,3894,Scientific Methods in SW,47
2014-2015,3897,Evaluation in Social Work,-16
2014-2015,3898,Interventions 1,-83
2014-2015,3899,Interventions II,1
2014-2015,3901,Soc Action Comm Change,1
2014-2015,3902,Intvtn w/ Child & Adolesc,-30
2014-2015,3903,Interv/Intimate Rltnshps,-9
2014-2015,3904,Interventions W/Families,58
2014-2015,3905,Interventions W/Groups,-3
2014-2015,3906,Interventions W/Adults,-2
2014-2015,3909,Crisis Intervention,46
2014-2015,3910,Advanced Standing Seminar,10
2014-2015,3911,Adv Stand Research,87
2014-2015,3916,Motivational Interviewing,-36
2014-2015,3919,Forensic Social Work,0
2014-2015,3920,Evi-Based Ment Hlth Prac,0
2014-2015,3922,Trauma Theory & Treatment,-10
2014-2015,3923,Natur/Treat-Alc/Drug Prob,2
2014-2015,3924,Dual Disorders,15
2014-2015,3926,Advan Policy Dev/Analys,21
2014-2015,3927,Administ/Managemt,-44
2014-2015,3929,Soc. Serv Child/Youth/Fam,-3
2014-2015,3931,Community Social Work,25
2014-2015,3932,Health & Disability SW,-8
2014-2015,3934,Mentl Hlth & Disability SW,0
2014-2015,3938,Child Abuse/Neglect,-49
2014-2015,3941,Psychopathology,0
2014-2015,3943,Multicultural Issues in SW,0
2014-2015,3945,Personality Disorders,-25
2014-2015,3947,Addiction and the Family,0
2014-2015,3951,Spirituality in SW,3
2014-2015,3953,Emdr,0
2014-2015,3955,Agency Grant Writing,0
2014-2015,3957,Play Therapy,-1
2014-2015,3958,Behav Disorder of Childhd,0
2014-2015,3959,Public School Social Work,-36
2014-2015,3975,Investment Management,24
2014-2015,3976,Financial Derivatives,81
2014-2015,3977,Complex Fin Instruments,0
2014-2015,3978,Financial Modeling,11
2014-2015,3979,Fixed Income Securities,-43
2014-2015,3982,Conduct Research Fxd Inc,0
2014-2015,3983,Conduct Research Equities,6
2014-2015,3984,Supervised Research,0
2014-2015,3985,Finance Practicum,0
2014-2015,3986,Mgt of Financial Institu,0
2014-2015,3992,Intl Fin Mgmt,85
2014-2015,3994,Portfolio Theo & Strategy,168
2014-2015,4000,Research in Finance,0
2014-2015,4002,Principles of Marketing,-640
2014-2015,4003,Sales Force Mgt,-47
2014-2015,4004,Marketing Research,327
2014-2015,4005,Consumer Behavior,44
2014-2015,4007,Product & Brand Management,-40
2014-2015,4010,Advertising and Promotion,91
2014-2015,4013,International Marketing,0
2014-2015,4019,Sp Top in Sales Mgt,5
2014-2015,4021,Marketing Management,1
2014-2015,4023,Marketing Practicum,0
2014-2015,4024,Consumer Behavior,0
2014-2015,4031,Marketing Research,15
2014-2015,4032,Adv & Promotion,84
2014-2015,4033,Data Anal Sys for Mkt Dec,0
2014-2015,4034,Intl Mktg,-46
2014-2015,4035,Research in Marketing,0
2014-2015,4037,Intro to Stats for Analytics,350
2014-2015,4039,Stat Decisions in Mgt,62
2014-2015,4049,Stat. Foundations of Anlytics,0
2014-2015,4061,Human Resources Mgt,-132
2014-2015,4086,Individual Problems,0
2014-2015,4092,Thesis,0
2014-2015,4097,1st Yr-1st Sem Japanese,68
2014-2015,4098,1st Yr-2nd Sem Japanese,22
2014-2015,4102,2nd Yr-1st Sem Japanese,2
2014-2015,4103,2nd Yr-2nd Sem Japanese,2
2014-2015,4104,Introduction to Japan,63
2014-2015,4107,3rd Yr,-7
2014-2015,4108,3rd Yr,-6
2014-2015,4116,4th Year-1st Semester Jpn,-27
2014-2015,4143,Human Nutrition,-225
2014-2015,4144,Nutrition in Practice,-667
2014-2015,4146,Dietary Assessment,-171
2014-2015,4147,Nutrition and Health,0
2014-2015,4148,Nutrition: Life Cycle,72
2014-2015,4149,Independent Study,0
2014-2015,4150,Energy/Protein Nutrition,-51
2014-2015,4151,Vitamins and Minerals,0
2014-2015,4152,Nutrition and Health,-6
2014-2015,4153,Exercise Nutrition,-4
2014-2015,4154,Nutrition Assessment,-13
2014-2015,4155,Nutr Assess Instr,0
2014-2015,4156,Clin Prtce in Nutr,0
2014-2015,4159,Path of Nutr Disease,-3
2014-2015,4162,Nutrition Intervention,0
2014-2015,4172,Supervised Teaching,-8
2014-2015,4173,Independent Study,-5
2014-2015,4174,Biophysics Seminar,0
2014-2015,4178,Med Physics Seminar 1,0
2014-2015,4180,Med Physics Seminar,0
2014-2015,4186,Membranes,0
2014-2015,4189,Research,0
2014-2015,4191,Research,0
2014-2015,4193,Research,0
2014-2015,4195,Research,0
2014-2015,4197,Research,0
2014-2015,4202,Research,0
2014-2015,4215,Research,0
2014-2015,4239,Research,0
2014-2015,4241,Research,0
2014-2015,4242,Research,0
2014-2015,4251,Thesis Guidance,11
2014-2015,4258,Spec Top in Interper Comm,-45
2014-2015,4261,Spec Top in Interper Comm,4
2014-2015,4262,Spec Top in Interper Comm,12
2014-2015,4268,Spec Top in Mass Comm,-46
2014-2015,4269,Spec Top in Mass Com,0
2014-2015,4270,Spec Top Mass Communictn,0
2014-2015,4279,Proseminar in Communication,0
2014-2015,4283,Research Methods,0
2014-2015,4289,Communication Theories,0
2014-2015,4296,Social Work Scholarship,-11
2014-2015,4300,Research Internship,-3
2014-2015,4301,Directed Reading,-4
2014-2015,4302,Dissertation - Ph.D.,-3
2014-2015,4306,Aging Population & Family,-6
2014-2015,4322,Endocrine Pathology,0
2014-2015,4337,Research Immunobiology,0
2014-2015,4339,Research Immunobiology,0
2014-2015,4350,Neuromuscular Disease,0
2014-2015,4352,Cardiovascular Disease,0
2014-2015,4357,Cardiovascular Morphology,0
2014-2015,4371,Hospital Pathology,0
2014-2015,4405,Intro to Pharmacology,0
2014-2015,4406,Chemistry Of Drug Action,-115
2014-2015,4407,Experimental Pharmacology,0
2014-2015,4412,Princ of Workforce Engage,0
2014-2015,4413,Adv Top in Workforce Mgmt,0
2014-2015,4415,Sp Top in Hum Res,-128
2014-2015,4425,Supervised Research,0
2014-2015,4426,Human Resources Practicum,0
2014-2015,4433,Research,0
2014-2015,4435,Organiz Behavior & Admin,246
2014-2015,4451,Evdnce Bsd Prac & Nur Research,67
2014-2015,4455,Human Sexuality Research,-12
2014-2015,4457,Nursing as a Profession,0
2014-2015,4458,Basic Nursing Therapeutics,-14
2014-2015,4459,Health Promotion,115
2014-2015,4460,Basic Nursing Therap Prac,0
2014-2015,4462,Nursing Care Wmn and Child,-23
2014-2015,4483,Advanced Clinical Nursg,0
2014-2015,4488,Project-Nutr,0
2014-2015,4489,Selected Readings,-1
2014-2015,4490,Thesis Guidance,-20
2014-2015,4491,Independent Study,-1
2014-2015,4492,Supervised Teaching,0
2014-2015,4498,Natural Science Research,0
2014-2015,4499,Natural Science Research,0
2014-2015,4521,Intro to Peer Education,91
2014-2015,4522,Career Planning,-6
2014-2015,4523,UG Supervised Teaching,9
2014-2015,4524,Internship/Practicum,-2
2014-2015,4539,Computers a General Intro,13
2014-2015,4540,Great Ideas in CS 1,-44
2014-2015,4542,Intro to Computer Prog 1,29
2014-2015,4544,Intro to CS Majors 1,411
2014-2015,4545,Intro to CS Majors 2,0
2014-2015,4547,Intro Discrete Structures,-188
2014-2015,4554,Digital Systems,-90
2014-2015,4555,Data Structures,-117
2014-2015,4556,Programming Languages,2
2014-2015,4559,Realtime Embed Systems,-98
2014-2015,4560,Intro to Algorithms,24
2014-2015,4562,Computer Organization,-189
2014-2015,4565,Intro to Microcomputers,-42
2014-2015,4566,Intro to Microproc Lab,83
2014-2015,4568,Intro Theory of Computatn,91
2014-2015,4570,Applied Theory-Testing,1
2014-2015,4571,Statistics,1
2014-2015,4573,Galileo Theory & Method,0
2014-2015,4604,Special Topics,1
2014-2015,4613,Thesis Guidance,-76
2014-2015,4622,Research,0
2014-2015,4623,Thesis Guidance,0
2014-2015,4624,Independ Study Graduate,0
2014-2015,4626,Biomaterials,0
2014-2015,4628,Dental Anatomy,0
2014-2015,4629,Principles of Occlusion,9
2014-2015,4630,Dental Anatomy/Rdn Lab,0
2014-2015,4632,Direct Restorations Sem,0
2014-2015,4635,Indirect Restorations I,0
2014-2015,4636,Indirect Restorations II,0
2014-2015,4638,Preclinical Lab II - Ind Rest,0
2014-2015,4643,Ethics & Law in Prac Mgmt,-124
2014-2015,4644,Dau Seminar & Clinic,0
2014-2015,4645,Removable Prostho 1,-18
2014-2015,4647,Removable Prostho 2,0
2014-2015,4648,Preclin Lab 2 Rem Prosth,0
2014-2015,4652,Fixed Prosthodontics,-87
2014-2015,4653,Fixed Prostho Clinic,0
2014-2015,4654,Cario & Direct Restoration I,-206
2014-2015,4655,Operative Clinic,0
2014-2015,4656,Removable Prosthodontics 3,203
2014-2015,4657,Removable Prosthodontics 4,0
2014-2015,4658,Rem Prostho Clinic,0
2014-2015,4660,Healthcare Practice Management,87
2014-2015,4661,Dent Mgt Special Needs PT,0
2014-2015,4666,Adv Prosth Gen Dent,-8
2014-2015,4667,Supervised Preclin Teach,0
2014-2015,4668,Sports Dentistry,0
2014-2015,4673,Toxicology Fundamentals,0
2014-2015,4674,Undergraduate Research,0
2014-2015,4675,Undergraduate Research,0
2014-2015,4676,Independent Study,0
2014-2015,4680,Graduate Pharmacology I,0
2014-2015,4683,Special Techniques,0
2014-2015,4684,Pharmacology Seminar,0
2014-2015,4685,Pharmacology Seminar,0
2014-2015,4693,Pharmacothrp Adv Nur Prac,0
2014-2015,4694,Graduate Pharmacology II,0
2014-2015,4700,DIPS,0
2014-2015,4703,TIPS,0
2014-2015,4708,Supervised Teaching,0
2014-2015,4755,Supervised Teaching,0
2014-2015,4758,Nurs Therap Main Restor,0
2014-2015,4759,Health Main Restor,55
2014-2015,4761,Promoting Quality Health,0
2014-2015,4763,Professional Nursing Practice,0
2014-2015,4764,Nurs Mgt of Patients,0
2014-2015,4765,Complex Acute Care,0
2014-2015,4766,Sem Acute Care,21
2014-2015,4768,RN Leadership Syn Project,0
2014-2015,4769,Issues in Clin Practice,0
2014-2015,4770,Nursing Honors Research,0
2014-2015,4772,Independent Study,0
2014-2015,4774,Applied Informatics,0
2014-2015,4775,DNP Bridge: PHARM,0
2014-2015,4776,DNP Bridge: EPIDEMIOLOGY,0
2014-2015,4777,DNP Bridge: PATHOPHYS,0
2014-2015,4790,Health Promotion,0
2014-2015,4793,Issues Geriatric Manage,0
2014-2015,4808,Prin of Anesthesia 1,0
2014-2015,4809,Prin of Anesthesia 2 Lab,0
2014-2015,4810,Prin of Anesthesia 2,0
2014-2015,4811,Prin of Anesthesia 3,0
2014-2015,4812,Prin of Anesthesia 4,0
2014-2015,4819,Experiencing Addictions,0
2014-2015,4827,Family: Theory Found Pers,28
2014-2015,4828,Care of the Young Family,0
2014-2015,4829,Care of the Mature Family,0
2014-2015,4830,Pmhn: Theo Fnd & Prac Pers,0
2014-2015,4831,Pmh Individual Clinical,0
2014-2015,4833,Care of the Complex Family,0
2014-2015,4834,Pmhn: Group Work,0
2014-2015,4835,Pmh Group Clinical,0
2014-2015,4841,Adv Health Assess Acute,0
2014-2015,4843,Adv Health Assess Child,0
2014-2015,4844,Adv Health Assess CRNA,0
2014-2015,4853,Prob Posing & Solving,-26
2014-2015,4855,Intr to CS Administration,-125
2014-2015,4869,HW/SW Integ System Design,3
2014-2015,4875,Data Intensive Computing,-56
2014-2015,4883,Ug Research & Creative Act,0
2014-2015,4885,Grad Studies in CS 1,29
2014-2015,4889,Programg Systems Fundmtl,205
2014-2015,4907,Computational Biology,2
2014-2015,4920,Neuroscience & Behavior 1,0
2014-2015,4926,Math & Phys for Str Bio,0
2014-2015,4928,Crystallogr.Meth.Str.Bio.1,0
2014-2015,4931,Structural Biology Sem,0
2014-2015,4932,Graduate Research,0
2014-2015,4947,Directed Reading,0
2014-2015,4964,Masters Project Guidance,-3
2014-2015,4994,Internship,0
2014-2015,5004,Capstone Project/Seminar,0
2014-2015,5005,Directed Study,0
2014-2015,5006,Internship,0
2014-2015,5009,Intro Health Informatics 1,0
2014-2015,5010,Intro Health Informatics 2,0
2014-2015,5013,Health Informatics J Club,0
2014-2015,5016,Directed Study,-11
2014-2015,5017,Neuroscience 1,0
2014-2015,5018,Neuroscience Intro 2,0
2014-2015,5024,Seminars in Neuroscience,0
2014-2015,5025,Why Manage the Arts?,0
2014-2015,5028,Arts/Cul Pol & Diplomacy,1
2014-2015,5029,Research in Arts Mgmt,0
2014-2015,5030,Issues in Music Mgmt,0
2014-2015,5031,Fieldwork in Arts Mgmt,0
2014-2015,5032,Project Guidance,0
2014-2015,5033,Thesis Guidance,0
2014-2015,5034,Int'l Issues Theatre Mgmt,0
2014-2015,5041,Problems in Biology,24
2014-2015,5042,Graduate Student Seminar,9
2014-2015,5045,Departmental Seminar,-72
2014-2015,5052,Graduate Research,-5
2014-2015,5053,Thesis,-4
2014-2015,5055,Intro Romance Lang & Lit,-2
2014-2015,5059,American Jury Trials,34
2014-2015,5060,The Family & the Law,55
2014-2015,5061,Local Govt Law & Politics,-1
2014-2015,5062,Law & the Consumer,24
2014-2015,5063,Intro to Law & Legal Proc,2
2014-2015,5091,Oral Sci:Physio of Pain,0
2014-2015,5092,Oral Sci:Biochemistry,0
2014-2015,5094,Oral Sci:Biomaterials,0
2014-2015,5095,Res Sem in Oral Sciences,0
2014-2015,5096,Res Design Oral Sciences,0
2014-2015,5097,Stat Methods Oral Science,0
2014-2015,5110,Intro to Clinical Med,0
2014-2015,5130,Intro to Urban Environmnt,-52
2014-2015,5131,Environment & Landscapes,-42
2014-2015,5132,Urban & Environ Planning,272
2014-2015,5138,Child Development & Learning,0
2014-2015,5139,Literacy Acq/Inst Prek-Pri,-25
2014-2015,5140,Childhood Literacy Methods,29
2014-2015,5141,Mid Chld/Adoles Ltrcy Mtd,21
2014-2015,5144,Measuremt & Eval in Music,0
2014-2015,5145,Music Seminar,0
2014-2015,5147,Classroom-Based Literacy Asses,0
2014-2015,5148,Clinical Literacy Assessment,18
2014-2015,5149,Clncl Prctcm Teaching Literacy,0
2014-2015,5151,Classrm Prac Tchng Ltrcy,0
2014-2015,5152,Language Arts Methods,49
2014-2015,5156,Language,-14
2014-2015,5158,Lit for Child & Yng Peopl,0
2014-2015,5162,Intrcltrl Intrctn/Classrm,45
2014-2015,5164,Intro Research in Music Ed,0
2014-2015,5171,Literacy & Technology,-70
2014-2015,5174,ESL Literacy/Focus Reading,-12
2014-2015,5175,Literature for Young Adults,2
2014-2015,5176,Linguistics for L2 Education,18
2014-2015,5177,Prncpls Lang Acq 1st & 2nd,41
2014-2015,5179,Instrumntl Muscnshp&Mtrls,0
2014-2015,5182,L2 Literacy/Focus Wrtng,2
2014-2015,5184,Methods ESL Content Areas,-9
2014-2015,5188,Tch Eng Sec Lang:Mat&Meth,25
2014-2015,5189,Found Bil Ed:Polces&Pract,32
2014-2015,5190,Pedagogl Grammar/English,-22
2014-2015,5191,Supervised Teaching II,0
2014-2015,5193,Adv Mthds for Tchng Lote,0
2014-2015,5195,Tech & Curr Integration,0
2014-2015,5196,El Sch Cur Integr & Asses,0
2014-2015,5203,Biostatistics in Pharmacy,-110
2014-2015,5205,Biometry in Phc Sci,0
2014-2015,5207,Biostats and Drug Literature,-110
2014-2015,5224,Database Systems,-204
2014-2015,5226,Computer Security,42
2014-2015,5235,Data Intensive Computing,42
2014-2015,5239,Intro Theory of Computatn,-8
2014-2015,5243,Data Mining/Bioinformatic,0
2014-2015,5244,Parallel and Dist Proc,-29
2014-2015,5308,Intro to Medical Tech 1,-2
2014-2015,5310,Intl Iss in Arts Mgmt,0
2014-2015,5311,Legal Issues in Arts Mgmt,0
2014-2015,5312,Law & IP: Arts Mgmt,0
2014-2015,5315,Practicum Support,0
2014-2015,5316,Independent Study,1
2014-2015,5317,Visual Theory Aesth & Crit,-42
2014-2015,5319,Visual Theory Aesth 2,-3
2014-2015,5326,Tactics of Praxis,-16
2014-2015,5327,Intro to Critical Theory,0
2014-2015,5351,Canadian Studies,28
2014-2015,5352,Canada-US Relations,0
2014-2015,5355,Independent Study,0
2014-2015,5357,Graduate Work,-11
2014-2015,5360,Res Meth Clinical Psych,0
2014-2015,5363,Adv Statistics Methods 1,27
2014-2015,5364,Adv Statistics Methods 2,0
2014-2015,5365,Multivariate Statistics,0
2014-2015,5375,Psychopathology,8
2014-2015,5384,Cognitive Processes,-2
2014-2015,5393,Psychological Assessment,-2
2014-2015,5395,Intervention 1,0
2014-2015,5396,Intervention 2,0
2014-2015,5398,Adv Social Psychology 1,-14
2014-2015,5404,Supervised Teaching,0
2014-2015,5405,Thesis Guidance,-23
2014-2015,5418,Attitudes & Soc Cognition,-2
2014-2015,5436,Clinical Treatments 1,0
2014-2015,5437,Perspec On Land Use & Dev,-2
2014-2015,5443,Health & Urban Environments,-17
